Date,Price,Open,High,Low,Vol.,Change %
10/01/2024,1.9666,1.9367,2.0061,1.8824,15.17K,1.63%
09/30/2024,1.9351,1.921,1.9545,1.91,20.12K,-0.92%
09/27/2024,1.953,1.9425,1.9689,1.9425,0.14K,-0.42%
09/26/2024,1.9613,1.965,1.9906,1.9545,1.79K,-1.93%
09/25/2024,1.9999,2.0196,2.0237,1.9787,1.42K,-1.47%
09/24/2024,2.0297,2.0289,2.0377,2.0268,1.82K,1.98%
09/23/2024,1.9902,2.0325,2.035,1.9729,1.00K,-2.27%
09/20/2024,2.0364,2.0501,2.0501,2.0317,1.28K,-1.15%
09/19/2024,2.06,2.0056,2.0649,2.0056,2.14K,2.45%
09/18/2024,2.0107,1.9854,2.0084,1.9815,1.86K,0.44%
09/17/2024,2.0019,1.9855,2.0049,1.9594,8.14K,1.71%
09/16/2024,1.9682,1.9445,1.9845,1.9245,8.85K,1.95%
09/15/2024,1.9305,1.9394,1.9394,1.9304,,0.02%
09/13/2024,1.9302,1.939,1.9711,1.9288,10.94K,0.17%
09/12/2024,1.927,1.9021,1.9457,1.898,11.47K,1.57%
09/11/2024,1.8972,1.8865,1.9188,1.8567,14.31K,1.45%
09/10/2024,1.87,1.9449,1.9452,1.8588,14.42K,-2.62%
09/09/2024,1.9204,1.9135,1.9501,1.8994,12.07K,-0.69%
09/08/2024,1.9337,1.9163,1.9341,1.9162,,1.99%
09/06/2024,1.896,1.935,1.9575,1.8763,12.42K,-1.55%
09/05/2024,1.9258,1.955,1.9797,1.9151,16.57K,-1.84%
09/04/2024,1.9618,1.9784,2.0007,1.947,13.33K,-0.80%
09/03/2024,1.9777,2.0698,2.075,1.965,22.65K,-4.50%
09/02/2024,2.0709,2.0905,2.0905,2.0584,1.93K,-0.10%
09/01/2024,2.073,2.0859,2.0876,2.0729,,-0.97%
08/30/2024,2.0932,2.1215,2.132,2.0795,22.63K,-6.87%
08/29/2024,2.2477,2.207,2.2459,2.202,0.09K,1.49%
08/28/2024,2.2148,2.2431,2.2431,2.1998,0.60K,-1.43%
08/27/2024,2.2469,2.2872,2.2961,2.2339,0.65K,-1.45%
08/26/2024,2.2799,2.2949,2.3305,2.2804,0.37K,6.98%
08/25/2024,2.1312,2.1315,2.1339,2.1232,,-6.73%
08/23/2024,2.2851,2.2426,2.2877,2.2426,1.08K,1.85%
08/22/2024,2.2437,2.2018,2.2488,2.1983,1.17K,1.76%
08/21/2024,2.205,2.244,2.2585,2.1813,1.98K,-2.27%
08/20/2024,2.2563,2.2431,2.2774,2.2376,1.09K,-0.33%
08/19/2024,2.2638,2.316,2.3179,2.2556,3.21K,-1.85%
08/18/2024,2.3064,2.3168,2.3168,2.3022,,-0.16%
08/16/2024,2.3102,2.353,2.3655,2.3085,2.07K,-2.03%
08/15/2024,2.358,2.3242,2.3722,2.3181,6.93K,1.59%
08/14/2024,2.3211,2.3939,2.3939,2.316,13.27K,-2.26%
08/13/2024,2.3747,2.4319,2.4352,2.3683,17.50K,-2.79%
08/12/2024,2.4429,2.393,2.4443,2.393,18.56K,2.12%
08/11/2024,2.3923,2.3959,2.3962,2.3877,,0.08%
08/09/2024,2.3903,2.3956,2.4079,2.3707,20.65K,-0.37%
08/08/2024,2.3992,2.3673,2.4092,2.3464,15.40K,1.78%
08/07/2024,2.3573,2.3031,2.3777,2.3002,8.28K,1.34%
08/06/2024,2.3262,2.3615,2.367,2.308,11.00K,-0.32%
08/05/2024,2.3336,2.331,2.357,2.2608,17.40K,0.33%
08/04/2024,2.3259,2.3357,2.336,2.3213,,0.36%
08/02/2024,2.3176,2.4061,2.4162,2.3055,14.30K,-3.35%
08/01/2024,2.398,2.4599,2.4662,2.3957,19.25K,-1.82%
07/31/2024,2.4425,2.3578,2.46,2.3578,18.36K,2.32%
07/30/2024,2.3871,2.416,2.4201,2.374,0.42K,-1.17%
07/29/2024,2.4153,2.4633,2.4692,2.4139,1.16K,-0.19%
07/28/2024,2.4199,2.4232,2.4254,2.4195,,-1.65%
07/26/2024,2.4605,2.48,2.48,2.4354,1.52K,-0.29%
07/25/2024,2.4676,2.4326,2.4667,2.4099,1.94K,0.66%
07/24/2024,2.4515,2.4339,2.4651,2.4325,1.92K,1.55%
07/23/2024,2.4141,2.4637,2.4681,2.4156,0.87K,-2.29%
07/22/2024,2.4706,2.4587,2.4693,2.4201,2.88K,0.44%
07/21/2024,2.4597,2.4594,2.4616,2.4566,,0.38%
07/19/2024,2.4504,2.5017,2.5205,2.45,4.33K,-2.62%
07/18/2024,2.5164,2.5144,2.5207,2.4817,6.36K,0.60%
07/17/2024,2.5013,2.4647,2.5074,2.4576,16.79K,0.96%
07/16/2024,2.4775,2.485,2.4949,2.4441,18.23K,-0.57%
07/15/2024,2.4916,2.495,2.5092,2.4821,17.13K,-0.58%
07/14/2024,2.5061,2.519,2.519,2.5058,,-0.37%
07/12/2024,2.5153,2.535,2.535,2.5088,12.03K,-0.10%
07/11/2024,2.5178,2.5121,2.5269,2.4933,15.01K,0.58%
07/10/2024,2.5034,2.5131,2.5315,2.4929,20.84K,-0.95%
07/09/2024,2.5274,2.536,2.5591,2.5188,17.04K,-0.41%
07/08/2024,2.5379,2.5545,2.5637,2.53,14.70K,-0.81%
07/07/2024,2.5585,2.5592,2.5644,2.5553,,-0.02%
07/05/2024,2.5591,2.5782,2.6205,2.5568,15.23K,-0.96%
07/04/2024,2.584,2.5794,2.5904,2.5653,4.09K,-0.67%
07/03/2024,2.6013,2.5735,2.6027,2.5405,17.30K,1.08%
07/02/2024,2.5734,2.579,2.614,2.5685,20.19K,-0.19%
07/01/2024,2.5783,2.5242,2.5796,2.516,20.88K,2.23%
06/30/2024,2.5221,2.5141,2.5253,2.5133,,0.82%
06/28/2024,2.5015,2.5355,2.5527,2.4978,17.33K,-1.73%
06/27/2024,2.5456,2.572,2.572,2.572,0.22K,0.04%
06/26/2024,2.5446,2.502,2.5526,2.502,1.54K,1.19%
06/25/2024,2.5147,2.514,2.5308,2.5047,0.94K,0.13%
06/24/2024,2.5115,2.5049,2.519,2.5045,0.68K,1.20%
06/23/2024,2.4817,2.4966,2.4985,2.4816,,-1.27%
06/21/2024,2.5137,2.5022,2.525,2.499,0.76K,0.52%
06/20/2024,2.5008,2.4994,2.5078,2.4911,1.95K,0.26%
06/19/2024,2.4942,2.4977,2.512,2.4861,0.58K,0.44%
06/18/2024,2.4832,2.4548,2.482,2.4362,1.24K,1.48%
06/17/2024,2.4469,2.3996,2.4505,2.3822,4.47K,2.07%
06/16/2024,2.3972,2.4039,2.4057,2.3968,,-0.10%
06/14/2024,2.3996,2.4179,2.4471,2.3999,14.92K,-0.66%
06/13/2024,2.4156,2.3812,2.4228,2.3677,16.42K,0.89%
06/12/2024,2.3944,2.4365,2.4515,2.3896,16.43K,-0.60%
06/11/2024,2.4089,2.4248,2.43,2.3923,14.82K,-0.08%
06/10/2024,2.4109,2.384,2.4218,2.373,12.44K,1.14%
06/09/2024,2.3838,2.3845,2.387,2.3822,,0.05%
06/07/2024,2.3826,2.4037,2.4131,2.3748,16.41K,-0.62%
06/06/2024,2.3975,2.3667,2.4033,2.357,16.52K,1.87%
06/05/2024,2.3536,2.3348,2.3628,2.3328,12.48K,0.17%
06/04/2024,2.3495,2.3276,2.3565,2.3022,17.86K,0.60%
06/03/2024,2.3356,2.4185,2.4357,2.3304,20.16K,-3.22%
06/02/2024,2.4133,2.4066,2.4152,2.4064,,-0.17%
05/31/2024,2.4174,2.3914,2.4331,2.3914,16.83K,0.53%
05/30/2024,2.4046,2.456,2.4613,2.4295,0.44K,-2.43%
05/29/2024,2.4644,2.5208,2.5304,2.4579,1.28K,-1.78%
05/28/2024,2.509,2.5151,2.5244,2.5022,0.33K,-0.20%
05/27/2024,2.514,2.502,2.5154,2.502,0.02K,1.53%
05/26/2024,2.4762,2.4768,2.4787,2.4756,,-0.32%
05/24/2024,2.4842,2.4535,2.5008,2.4535,0.61K,0.60%
05/23/2024,2.4694,2.4733,2.5099,2.4614,1.32K,0.06%
05/22/2024,2.4678,2.4967,2.5046,2.462,1.66K,-1.68%
05/21/2024,2.51,2.53,2.53,2.4918,0.54K,-1.18%
05/20/2024,2.5399,2.5772,2.579,2.5262,4.68K,-1.10%
05/19/2024,2.5682,2.58,2.5808,2.5676,,-0.23%
05/17/2024,2.5742,2.5445,2.5794,2.5412,3.44K,1.43%
05/16/2024,2.5378,2.5188,2.5427,2.5029,11.43K,1.64%
05/15/2024,2.4968,2.48,2.5032,2.4445,10.68K,1.51%
05/14/2024,2.4596,2.5142,2.5161,2.4535,7.78K,-2.03%
05/13/2024,2.5105,2.5013,2.5303,2.4926,16.53K,0.33%
05/12/2024,2.5023,2.4998,2.5023,2.4986,,0.10%
05/10/2024,2.4997,2.5511,2.5661,2.4969,14.52K,-1.66%
05/09/2024,2.5418,2.5421,2.5649,2.5313,6.43K,0.39%
05/08/2024,2.5318,2.5206,2.5401,2.484,14.13K,-0.46%
05/07/2024,2.5434,2.5909,2.5909,2.5293,17.28K,-1.73%
05/06/2024,2.5882,2.5601,2.5911,2.5447,15.19K,1.24%
05/05/2024,2.5565,2.5599,2.5615,2.5561,,0.05%
05/03/2024,2.5551,2.6038,2.6239,2.5496,18.45K,-1.59%
05/02/2024,2.5965,2.5791,2.6055,2.569,17.70K,0.74%
05/01/2024,2.5774,2.662,2.679,2.5742,22.15K,-4.23%
04/30/2024,2.6912,2.7344,2.737,2.6643,19.13K,-2.09%
04/29/2024,2.7487,2.7525,2.7528,2.7515,0.26K,0.61%
04/28/2024,2.7319,2.7374,2.7409,2.7318,,-1.18%
04/26/2024,2.7646,2.7683,2.7788,2.7494,1.14K,0.23%
04/25/2024,2.7582,2.7317,2.7623,2.723,1.39K,0.87%
04/24/2024,2.7343,2.7312,2.7419,2.7209,1.07K,0.33%
04/23/2024,2.7253,2.689,2.7291,2.6519,1.45K,1.49%
04/22/2024,2.6854,2.7152,2.7157,2.677,0.35K,-0.79%
04/21/2024,2.7068,2.7079,2.7119,2.7068,,-0.13%
04/19/2024,2.7103,2.7088,2.7732,2.6952,0.74K,-0.13%
04/18/2024,2.7137,2.735,2.7446,2.695,1.44K,-0.55%
04/17/2024,2.7287,2.806,2.807,2.7231,9.35K,-3.32%
04/16/2024,2.8223,2.7966,2.8226,2.784,8.69K,1.38%
04/15/2024,2.7839,2.8078,2.8078,2.7467,11.36K,-0.94%
04/14/2024,2.8102,2.8064,2.8115,2.8033,,0.26%
04/12/2024,2.8029,2.7881,2.8449,2.7881,10.06K,1.04%
04/11/2024,2.7741,2.7922,2.8024,2.7561,6.96K,-0.27%
04/10/2024,2.7816,2.7492,2.7878,2.7289,11.01K,0.94%
04/09/2024,2.7556,2.7528,2.7744,2.7407,11.11K,0.25%
04/08/2024,2.7486,2.7692,2.7778,2.7305,12.01K,-0.30%
04/07/2024,2.7569,2.7602,2.7629,2.7555,,-1.14%
04/05/2024,2.7886,2.8036,2.8114,2.7739,18.55K,-0.20%
04/04/2024,2.7942,2.7595,2.8046,2.7404,10.80K,1.21%
04/03/2024,2.7609,2.7692,2.7872,2.7605,15.47K,0.07%
04/02/2024,2.7589,2.7125,2.7669,2.7125,21.65K,1.80%
04/01/2024,2.71,2.7151,2.7228,2.6839,20.29K,-0.48%
03/31/2024,2.7231,2.7261,2.7261,2.7191,,0.09%
03/28/2024,2.7206,2.6783,2.7254,2.6685,26.80K,1.34%
03/27/2024,2.6847,2.6878,2.6976,2.6877,0.15K,-0.59%
03/26/2024,2.7006,2.7489,2.75,2.698,0.39K,-1.74%
03/25/2024,2.7484,2.737,2.7603,2.731,0.62K,1.11%
03/24/2024,2.7181,2.7115,2.7193,2.7115,,-0.79%
03/22/2024,2.7398,2.709,2.7456,2.709,0.61K,0.47%
03/21/2024,2.7271,2.737,2.7376,2.7119,0.15K,-0.22%
03/20/2024,2.7332,2.7425,2.7425,2.7114,0.94K,-1.05%
03/19/2024,2.7622,2.7418,2.7672,2.7341,0.56K,0.18%
03/18/2024,2.7573,2.712,2.7651,2.712,2.47K,1.72%
03/17/2024,2.7108,2.7121,2.716,2.7107,,-0.37%
03/15/2024,2.7208,2.6897,2.7228,2.682,15.96K,0.65%
03/14/2024,2.7033,2.6615,2.7048,2.6561,12.38K,1.57%
03/13/2024,2.6615,2.6048,2.6657,2.5925,15.00K,2.90%
03/12/2024,2.5864,2.5818,2.598,2.5521,14.98K,0.23%
03/11/2024,2.5805,2.5088,2.5886,2.5088,12.16K,2.35%
03/10/2024,2.5212,2.5256,2.5258,2.5187,,-0.24%
03/08/2024,2.5272,2.5715,2.5716,2.5186,8.09K,-1.08%
03/07/2024,2.5548,2.5462,2.582,2.5267,9.29K,0.04%
03/06/2024,2.5539,2.5331,2.5854,2.5328,9.52K,0.83%
03/05/2024,2.5328,2.5859,2.59,2.5207,8.93K,-2.05%
03/04/2024,2.5857,2.6095,2.6227,2.5764,9.31K,-1.08%
03/03/2024,2.614,2.6172,2.6173,2.612,,-0.02%
03/01/2024,2.6144,2.5807,2.6365,2.5759,12.01K,1.29%
02/29/2024,2.581,2.5355,2.5905,2.5345,12.79K,13.65%
02/28/2024,2.271,2.2859,2.2869,2.2715,0.16K,-3.13%
02/27/2024,2.3444,2.3205,2.343,2.314,0.25K,1.68%
02/26/2024,2.3056,2.2945,2.3438,2.2945,0.54K,-7.89%
02/25/2024,2.5031,2.5073,2.5073,2.5031,,9.94%
02/23/2024,2.2767,2.3111,2.3162,2.2734,0.58K,-2.48%
02/22/2024,2.3347,2.2798,2.3363,2.2622,0.43K,2.13%
02/21/2024,2.286,2.276,2.2978,2.276,0.44K,0.38%
02/20/2024,2.2774,2.2935,2.3062,2.274,0.90K,-1.77%
02/19/2024,2.3185,2.315,2.315,2.315,0.09K,-0.75%
02/16/2024,2.336,2.3089,2.3372,2.2771,3.32K,0.76%
02/15/2024,2.3183,2.297,2.3499,2.2769,3.88K,0.06%
02/14/2024,2.3169,2.3968,2.4001,2.3114,11.26K,-3.24%
02/13/2024,2.3946,2.3782,2.4125,2.3624,13.59K,1.15%
02/12/2024,2.3673,2.3269,2.3727,2.3269,14.31K,1.52%
02/11/2024,2.3319,2.3201,2.3331,2.3197,,-0.32%
02/09/2024,2.3395,2.3435,2.3587,2.3263,15.25K,-0.11%
02/08/2024,2.342,2.279,2.3449,2.273,20.41K,3.49%
02/07/2024,2.263,2.2235,2.2695,2.2125,19.33K,2.06%
02/06/2024,2.2173,2.2221,2.2264,2.1993,13.21K,0.37%
02/05/2024,2.2092,2.1611,2.2114,2.138,11.24K,2.28%
02/04/2024,2.1599,2.1597,2.163,2.1569,,0.58%
02/02/2024,2.1475,2.1985,2.209,2.1218,9.24K,-2.16%
02/01/2024,2.1948,2.2335,2.2595,2.1594,13.55K,-1.63%
01/31/2024,2.2312,2.2866,2.2995,2.2187,13.14K,-1.30%
01/30/2024,2.2607,2.272,2.2995,2.2071,0.00K,1.44%
01/29/2024,2.2285,2.2694,2.2694,2.2235,0.20K,-4.76%
01/28/2024,2.34,2.3423,2.3435,2.3338,,2.00%
01/26/2024,2.2941,2.2468,2.2979,2.2296,0.29K,1.31%
01/25/2024,2.2644,2.23,2.2645,2.23,0.36K,2.48%
01/24/2024,2.2095,2.2012,2.2294,2.2012,0.46K,-0.03%
01/23/2024,2.2101,2.2335,2.2422,2.1823,0.60K,-1.24%
01/22/2024,2.2378,2.1584,2.241,2.1584,0.70K,3.33%
01/21/2024,2.1656,2.1654,2.1685,2.1626,,0.13%
01/19/2024,2.1628,2.1792,2.1951,2.1575,1.60K,-0.95%
01/18/2024,2.1835,2.1406,2.1845,2.1146,1.99K,2.25%
01/17/2024,2.1354,2.1109,2.1413,2.0766,5.50K,0.64%
01/16/2024,2.1219,2.1224,2.1891,2.1047,5.66K,-0.37%
01/15/2024,2.1298,2.1234,2.1341,2.098,1.15K,0.62%
01/14/2024,2.1166,2.1057,2.1177,2.1057,,-0.17%
01/12/2024,2.1203,2.1538,2.1915,2.1177,11.00K,0.28%
01/11/2024,2.1143,2.0744,2.1383,2.0744,16.21K,2.27%
01/10/2024,2.0673,2.0836,2.133,2.0577,10.71K,-0.46%
01/09/2024,2.0768,2.043,2.0923,2.0276,10.82K,2.42%
01/08/2024,2.0278,2.08,2.0831,2.0096,15.02K,-3.68%
01/07/2024,2.1053,2.1055,2.1133,2.1048,,-0.01%
01/05/2024,2.1055,2.1194,2.1399,2.1014,13.59K,-0.22%
01/04/2024,2.1101,2.1627,2.1697,2.0868,11.50K,-2.22%
01/03/2024,2.1581,2.1003,2.1676,2.0732,9.60K,3.02%
01/02/2024,2.0949,2.1388,2.1701,2.0805,13.31K,-1.50%
01/01/2024,2.1269,2.1349,2.1349,2.1227,,0.98%
12/29/2023,2.1063,2.1114,2.1404,2.0997,9.56K,1.01%
12/28/2023,2.0852,2.1615,2.1669,2.0985,0.36K,-3.24%
12/27/2023,2.155,2.1621,2.1871,2.1524,1.57K,-0.15%
12/26/2023,2.1583,2.1321,2.1691,2.1321,0.14K,1.12%
12/25/2023,2.1343,2.1276,2.135,2.1272,,0.20%
12/22/2023,2.1301,2.1708,2.1951,2.1298,1.37K,-1.32%
12/21/2023,2.1585,2.172,2.172,2.1406,0.75K,-1.92%
12/20/2023,2.2007,2.1962,2.2124,2.1794,0.90K,0.00%
12/19/2023,2.2008,2.1691,2.2066,2.1449,1.20K,1.94%
12/18/2023,2.159,2.1412,2.2126,2.1076,2.88K,0.49%
12/17/2023,2.1484,2.1413,2.1487,2.1393,,0.53%
12/15/2023,2.137,2.1261,2.1529,2.1076,5.32K,0.86%
12/14/2023,2.1188,2.0404,2.129,2.0404,13.78K,4.64%
12/13/2023,2.0249,1.9859,2.0349,1.9695,11.56K,2.28%
12/12/2023,1.9797,2.0508,2.0548,1.9708,10.03K,-3.10%
12/11/2023,2.0431,2.0683,2.0683,2.0345,9.86K,-0.80%
12/10/2023,2.0596,2.0534,2.0602,2.0534,,0.48%
12/08/2023,2.0498,2.0141,2.0637,2.0141,6.16K,2.43%
12/07/2023,2.0012,2.0383,2.049,2.0005,6.45K,-1.43%
12/06/2023,2.0302,2.1128,2.1128,2.0195,6.63K,-3.80%
12/05/2023,2.1103,2.1445,2.1652,2.1086,7.20K,-1.12%
12/04/2023,2.1342,2.1384,2.1556,2.0928,8.87K,-0.08%
12/03/2023,2.1359,2.1331,2.1404,2.1273,,0.70%
12/01/2023,2.1211,2.1648,2.1977,2.1164,10.15K,-2.51%
11/30/2023,2.1758,2.247,2.275,2.1549,10.63K,-4.72%
11/29/2023,2.2836,2.2063,2.2503,2.1616,0.44K,2.40%
11/28/2023,2.23,2.2015,2.2361,2.1931,0.52K,2.30%
11/27/2023,2.1799,2.1565,2.212,2.1565,1.07K,1.76%
11/26/2023,2.1423,2.1401,2.144,2.1379,,-1.05%
11/24/2023,2.1651,2.2154,2.2442,2.1742,0.59K,-2.60%
11/23/2023,2.223,2.2156,2.2176,2.2062,0.14K,-0.42%
11/22/2023,2.2324,2.2355,2.2355,2.135,0.87K,-0.06%
11/21/2023,2.2338,2.2218,2.2374,2.1955,0.92K,0.35%
11/20/2023,2.226,2.1913,2.2571,2.1913,0.95K,1.86%
11/19/2023,2.1853,2.1767,2.1864,2.1767,,0.04%
11/17/2023,2.1845,2.1004,2.1919,2.1,2.26K,3.97%
11/16/2023,2.1011,2.1912,2.1912,2.0909,2.02K,-4.57%
11/15/2023,2.2018,2.2226,2.2226,2.1682,5.05K,-0.94%
11/14/2023,2.2228,2.2403,2.2737,2.214,5.88K,-0.59%
11/13/2023,2.2359,2.1625,2.2428,2.1577,4.90K,2.68%
11/12/2023,2.1776,2.1751,2.1804,2.1749,,-0.54%
11/10/2023,2.1895,2.1699,2.2046,2.1699,5.31K,1.33%
11/09/2023,2.1608,2.1376,2.1947,2.1236,5.39K,1.52%
11/08/2023,2.1285,2.1601,2.1769,2.1229,4.83K,-1.81%
11/07/2023,2.1677,2.2333,2.2333,2.1578,5.18K,-3.05%
11/06/2023,2.2359,2.2048,2.2607,2.2048,3.00K,1.43%
11/05/2023,2.2043,2.1994,2.2045,2.1994,,0.15%
11/03/2023,2.201,2.2501,2.258,2.1842,3.47K,-2.00%
11/02/2023,2.246,2.2006,2.2499,2.1852,4.29K,2.77%
11/01/2023,2.1855,2.2174,2.2801,2.1826,3.80K,-1.43%
10/31/2023,2.2173,2.2206,2.2508,2.2092,5.42K,-0.12%
10/30/2023,2.22,2.2618,2.2621,2.2553,0.12K,-2.90%
10/29/2023,2.2862,2.2879,2.2894,2.2682,,-1.14%
10/27/2023,2.3125,2.2995,2.3145,2.2735,0.31K,2.50%
10/26/2023,2.2561,2.2658,2.2835,2.2452,0.22K,-1.23%
10/25/2023,2.2842,2.2826,2.2931,2.2439,0.51K,0.73%
10/24/2023,2.2676,2.3302,2.3397,2.249,0.57K,-2.62%
10/23/2023,2.3285,2.363,2.3745,2.3249,0.29K,-1.55%
10/22/2023,2.3652,2.3682,2.3685,2.3632,,-0.35%
10/20/2023,2.3736,2.3747,2.3978,2.3667,0.38K,0.50%
10/19/2023,2.3617,2.315,2.3778,2.315,1.28K,0.35%
10/18/2023,2.3535,2.3154,2.3578,2.2991,1.90K,3.02%
10/17/2023,2.2845,2.2779,2.3023,2.2603,4.53K,0.51%
10/16/2023,2.273,2.2627,2.2898,2.254,1.84K,0.33%
10/15/2023,2.2655,2.2574,2.2738,2.2565,,0.01%
10/13/2023,2.2653,2.19,2.2693,2.19,3.34K,4.63%
10/12/2023,2.165,2.1887,2.2261,2.1553,3.35K,-2.04%
10/11/2023,2.2101,2.2666,2.2783,2.1934,2.49K,-2.14%
10/10/2023,2.2584,2.242,2.265,2.2262,3.09K,0.91%
10/09/2023,2.2381,2.2421,2.279,2.2211,2.30K,-0.58%
10/08/2023,2.2511,2.2374,2.2664,2.2355,,2.69%
10/06/2023,2.1922,2.2056,2.221,2.1807,2.18K,0.15%
10/05/2023,2.189,2.2,2.2209,2.173,2.45K,-0.41%
10/04/2023,2.198,2.3385,2.3398,2.1954,2.81K,-6.87%
10/03/2023,2.3601,2.398,2.4128,2.3398,4.25K,-2.16%
10/02/2023,2.4122,2.3979,2.436,2.3941,4.43K,0.50%
10/01/2023,2.4003,2.3982,2.4024,2.394,,0.03%
09/29/2023,2.3995,2.4735,2.4845,2.3951,7.69K,-4.22%
09/28/2023,2.5053,2.5633,2.5688,2.4649,0.21K,-3.59%
09/27/2023,2.5986,2.5755,2.6258,2.5755,0.26K,1.42%
09/26/2023,2.5622,2.5073,2.5765,2.502,2.53K,0.72%
09/25/2023,2.5439,2.5758,2.5758,2.5377,0.16K,0.25%
09/24/2023,2.5375,2.5234,2.5381,2.5232,,-0.95%
09/22/2023,2.5618,2.6216,2.6466,2.5609,0.98K,-2.22%
09/21/2023,2.6199,2.6026,2.6456,2.5847,0.77K,0.03%
09/20/2023,2.6192,2.6576,2.668,2.6138,1.01K,-1.46%
09/19/2023,2.6581,2.7026,2.7219,2.6528,3.13K,-1.48%
09/18/2023,2.6979,2.708,2.7285,2.6815,2.42K,-0.35%
09/17/2023,2.7073,2.7118,2.7127,2.7045,,-0.03%
09/15/2023,2.7081,2.7461,2.7627,2.6854,3.20K,-1.26%
09/14/2023,2.7427,2.747,2.7686,2.7349,5.11K,0.16%
09/13/2023,2.7384,2.7182,2.7417,2.6983,3.57K,0.38%
09/12/2023,2.7279,2.7409,2.7422,2.7082,3.86K,0.34%
09/11/2023,2.7187,2.6494,2.7279,2.6395,6.48K,2.53%
09/10/2023,2.6516,2.6558,2.6558,2.6503,,-0.08%
09/08/2023,2.6537,2.6212,2.7029,2.6145,7.45K,1.17%
09/07/2023,2.623,2.6276,2.6561,2.5933,6.03K,0.83%
09/06/2023,2.6014,2.6002,2.6384,2.5607,4.15K,0.79%
09/05/2023,2.581,2.587,2.651,2.573,4.76K,-0.87%
09/04/2023,2.6036,2.5896,2.6167,2.5826,1.23K,0.37%
09/03/2023,2.5939,2.5934,2.5989,2.5928,,0.10%
09/01/2023,2.5912,2.5706,2.6082,2.5688,7.21K,0.99%
08/31/2023,2.5659,2.572,2.6027,2.5355,12.10K,-8.66%
08/30/2023,2.8092,2.8119,2.825,2.8044,0.08K,0.67%
08/29/2023,2.7905,2.7973,2.8032,2.7451,0.73K,-0.19%
08/28/2023,2.7957,2.8421,2.8529,2.7677,0.30K,6.22%
08/27/2023,2.6319,2.6459,2.6469,2.6315,,-8.50%
08/25/2023,2.8764,2.77,2.89,2.77,0.72K,3.47%
08/24/2023,2.78,2.7685,2.7993,2.7274,2.88K,0.40%
08/23/2023,2.7688,2.7485,2.7744,2.7228,0.85K,-0.73%
08/22/2023,2.7891,2.7809,2.7919,2.7545,1.10K,0.60%
08/21/2023,2.7726,2.8336,2.8631,2.7501,3.34K,-1.52%
08/20/2023,2.8155,2.8121,2.8182,2.8109,,-0.27%
08/18/2023,2.8232,2.8051,2.8523,2.7766,4.21K,0.05%
08/17/2023,2.8217,2.8418,2.8903,2.8029,4.24K,-1.58%
08/16/2023,2.8671,2.8283,2.8827,2.8283,7.13K,0.68%
08/15/2023,2.8476,2.9131,2.93,2.8385,7.42K,-2.02%
08/14/2023,2.9062,2.9285,2.9403,2.8872,5.16K,-1.18%
08/13/2023,2.941,2.9436,2.9463,2.9362,,-0.81%
08/11/2023,2.9649,2.9054,2.9848,2.902,7.96K,2.07%
08/10/2023,2.9047,2.9312,2.9425,2.8683,6.14K,-0.81%
08/09/2023,2.9284,2.8321,2.9385,2.8306,10.60K,2.93%
08/08/2023,2.8451,2.8274,2.8489,2.737,6.11K,1.45%
08/07/2023,2.8044,2.791,2.8302,2.7766,5.80K,0.39%
08/06/2023,2.7934,2.7985,2.8037,2.7914,,0.37%
08/04/2023,2.7831,2.7835,2.8184,2.7655,6.24K,0.67%
08/03/2023,2.7647,2.7806,2.7855,2.7154,10.15K,-0.40%
08/02/2023,2.7758,2.901,2.9125,2.7672,7.61K,-3.38%
08/01/2023,2.873,2.9015,2.9195,2.861,6.69K,-0.78%
07/31/2023,2.8955,2.8774,2.9072,2.85,9.26K,0.78%
07/30/2023,2.8731,2.8858,2.8864,2.8731,,-2.80%
07/28/2023,2.9558,2.955,2.9787,2.9475,0.28K,0.18%
07/27/2023,2.9505,2.9173,2.9636,2.8921,1.11K,1.49%
07/26/2023,2.9072,2.8508,2.9215,2.8387,1.21K,1.89%
07/25/2023,2.8533,2.892,2.892,2.8368,1.03K,-1.44%
07/24/2023,2.8951,2.8162,2.9428,2.8088,1.75K,5.66%
07/23/2023,2.74,2.7496,2.7496,2.7396,,-2.21%
07/21/2023,2.8018,2.761,2.8038,2.7542,0.76K,2.14%
07/20/2023,2.7432,2.7257,2.7545,2.6975,2.48K,0.83%
07/19/2023,2.7205,2.6901,2.7435,2.6837,5.09K,0.97%
07/18/2023,2.6944,2.6454,2.704,2.6303,8.93K,2.38%
07/17/2023,2.6317,2.6319,2.642,2.6088,18.06K,0.19%
07/16/2023,2.6267,2.6281,2.6303,2.6219,,-0.64%
07/14/2023,2.6437,2.6815,2.6815,2.632,17.44K,-1.30%
07/13/2023,2.6786,2.674,2.687,2.6444,14.33K,0.43%
07/12/2023,2.667,2.6248,2.6784,2.622,13.78K,1.69%
07/11/2023,2.6227,2.581,2.6277,2.578,4.93K,2.07%
07/10/2023,2.5696,2.588,2.6032,2.5523,5.75K,-0.48%
07/09/2023,2.5819,2.5807,2.5858,2.5797,,-0.29%
07/07/2023,2.5893,2.5477,2.5993,2.539,11.38K,1.79%
07/06/2023,2.5438,2.5095,2.5504,2.465,13.95K,1.01%
07/05/2023,2.5183,2.5071,2.5557,2.5037,5.42K,0.03%
07/04/2023,2.5175,2.4808,2.5241,2.475,1.02K,2.24%
